KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
19.300,2022,Híbrido Enchufable (PHEV),Perillo,5,Sí,Automático ,Negro,Todoterreno,Porsche,Cayenne,Cayenne E-Hybrid Coupé,462 CV,Todoterreno,253 km/h,5.1 s,3.2 l/100km,g CO2/km,4931 mm / 1983 mm / 1676 mm,Cero,106.900€
54.200,2021,Híbrido Enchufable (PHEV),Perillo,5,Sí,Automático ,Negro,Todoterreno,Porsche,Cayenne,Cayenne E-Hybrid Coupé,462 CV,Todoterreno,253 km/h,5.1 s,3.2 l/100km,g CO2/km,4931 mm / 1983 mm / 1676 mm,Cero,93.000€
51.409,2021,Híbrido (Gasolina),Castellón,3,Sí,Manual ,Otros,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,12.990€
23.317,2021,Gasolina,Bellreguard,5,Sí,Manual ,Blanco,Berlina,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Link,120 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,16.990€
92.500,2018,Diésel,Huércal de Almería,5,Sí,Automático ,Blanco,Monovolumen,Ford,C-MAX,C-MAX Titanium 1.5 TDCi 88 kW (120 CV) PowerShift,120 CV,Monovolumen,182 km/h,12.4 s,4.7 l/100km,125g CO2/km,4379 mm / 1828 mm / 1610 mm,C,12.480€
123.000,2018,Diésel,Vigo,4,Sí,Manual ,Otros,Berlina,Dacia,Logan,Logan Ambiance dCi 75cv,75 CV,Turismo,158 km/h,15 s,4 l/100km,104g CO2/km,4288 mm / 1740 mm / 1534 mm,B,7.290€
54.529,2017,Gasolina,Bellreguard,5,Sí,Manual ,Gris,Monovolumen,Hyundai,iX20,ix20 1.4 90 CV SLE,90 CV,Monovolumen,168 km/h,12.8 s,6 l/100km,140g CO2/km,4100 mm / 1765 mm / 1600 mm,C,14.490€
59.230,2019,Diésel,Gijón,5,Sí,Manual ,Otros,Todoterreno,SEAT,Arona,Arona 1.6 TDI CR 70 kW (95 CV) Start/Stop Xcellence,95 CV,Todoterreno,172 km/h,11.9 s,4.3 l/100km,113g CO2/km,4138 mm / 1780 mm / 1552 mm,C,15.990€
44.000,2021,Híbrido (Gasolina),Lleida,5,Sí,Manual ,Blanco,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,18.990€
122.814,2021,Diésel,Vilagarcía de Arousa,5,Sí,Automático ,Otros,Todoterreno,SEAT,Tarraco,Tarraco 2.0 TDI 110 kW (150 CV) DSG-7 S&S 4Drive FR,150 CV,Todoterreno,198 km/h,9.8 s,7 l/100km,g CO2/km,4735 mm / 1839 mm / 1658 mm,C,26.990€
47.000,2017,Gasolina,Vilanova i la Geltrú,5,Sí,Automático ,Gris,Berlina,False,False,False,400 CV,False,False,False,False,False,False,False,52.490€
99.997,2019,Gasolina,Vilanova i la Geltrú,5,Sí,Manual ,Blanco,Berlina,Nissan,Qashqai,Qashqai Acenta DIG-T 103 kW (140 CV),140 CV,Todoterreno,193 km/h,10.5 s,5.3 l/100km,121g CO2/km,4394 mm / 1806 mm / 1590 mm,C,17.290€
60.524,2018,Gasolina,Alcalá de Henares,5,Sí,Manual ,Blanco,Todoterreno,KIA,Sportage,Sportage 1.6 GDi 135 CV X-Tech 4x2 Eco-Dynamics,132 CV,Todoterreno,178 km/h,11.1 s,6.4 l/100km,149g CO2/km,4440 mm / 1855 mm / 1630 mm,C,16.990€
151.806,2019,Diésel,Alcalá de Henares,5,Sí,Manual ,Blanco,Berlina,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Lounge,95 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,9.490€
22.989,2022,Gasolina,Biscay,5,Sí,Manual ,Otros,Todoterreno,Volkswagen,Taigo,Taigo Life 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,191 km/h,10.4 s,5.4 l/100km,g CO2/km,4266 mm / 1757 mm / 1518 mm,C,21.980€
143.637,2017,Diésel,Valladolid,4,Sí,Manual ,Negro,Berlina,Toyota,Avensis,Avensis Sedán 115D Business,112 CV,Turismo,185 km/h,11.4 s,4.2 l/100km,108g CO2/km,4750 mm / 1810 mm / 1480 mm,C,11.990€
27.800,2022,Gasolina,A Coruña,5,Sí,Manual ,Otros,Berlina,Renault,Clio,Clio Intens TCe 74 kW (100 CV),90 CV,Turismo,187 km/h,11.8 s,5.2 l/100km,99g CO2/km,4050 mm / 1798 mm / 1440 mm,C,16.490€
28.800,2022,Gasolina,Galdakao,5,Sí,Manual ,Otros,Todoterreno,Renault,Captur,Captur Intens TCe 74 kW (100 CV),90 CV,Todoterreno,173 km/h,13.3 s,6 l/100km,g CO2/km,4227 mm / 1797 mm / 1576 mm,C,17.490€
102.000,2017,Gasolina,Xátiva,5,Sí,Automático ,Verde,Todoterreno,Peugeot,5008,5008 GT Line 1.6 THP 165 S&S EAT6,165 CV,Todoterreno,206 km/h,8.9 s,5.8 l/100km,133g CO2/km,4641 mm / 1844 mm / 1651 mm,C,23.750€
53.700,2018,Gasolina,Burgos,5,Sí,Manual ,Blanco,Monovolumen,Opel,Zafira Tourer,Zafira Tourer Selective 1.4 Turbo 140 CV Start&Stop 7 plazas,140 CV,Monovolumen,202 km/h,10.7 s,6.1 l/100km,144g CO2/km,4658 mm / 1884 mm / 1685 mm,C,15.990€
45.565,2019,Eléctrico,Irun,5,Sí,Automático ,Rojo,Todoterreno,Hyundai,Kona,Kona Eléctrico 150 kW (204 CV) Style 64 kWh,204 CV,Todoterreno,167 km/h,7.6 s,15.4 l/100km,0g CO2/km,4180 mm / 1800 mm / 1570 mm,Cero,26.490€
73.000,2019,Gasolina,Alicante,5,Sí,Manual ,Gris,Familiar,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,14.990€
28.652,2022,Híbrido (Gasolina),Alicante,5,Sí,Manual ,Gris,Berlina,False,False,False,125 CV,False,False,False,False,False,False,False,19.990€
14.090,2022,Diésel,Vigo,5,Sí,Automático ,Otros,Todoterreno,Cupra,Formentor,Formentor 2.0 TDI 110 kW (150 CV) DSG 7 vel. 4Drive,150 CV,Todoterreno,203 km/h,8.6 s,5.9 l/100km,g CO2/km,4450 mm / 1839 mm / 1511 mm,C,28.490€
250.000,2011,Diésel,Reus,False,Sí,Manual ,Blanco,Deportivo,SEAT,Leon,León FR 2.0 TDI CR 170 CV DPF,170 CV,Turismo,214 km/h,8.2 s,5.3 l/100km,139g CO2/km,4323 mm / 1768 mm / 1455 mm,B,8.495€
77.000,2010,Gasolina,Barcelona,5,Sí,Manual ,Plata,Familiar,SEAT,Ibiza,Ibiza ST Style 1.4 16v 85 CV,85 CV,Turismo familiar,177 km/h,12.3 s,5.9 l/100km,139g CO2/km,4227 mm / 1693 mm / 1445 mm,C,7.950€
150.037,2017,Diésel,Sant Vicenç dels Horts,4,Sí,Manual ,Blanco,Furgoneta,False,False,False,100 CV,False,False,False,False,False,False,False,8.450€
57.682,2018,Gasolina,Molins de Rei,5,Sí,Automático ,Gris,Todoterreno,Opel,Mokka,Mokka Selective 1.4 Turbo 140 CV 4x2 Aut.,139 CV,Todoterreno,187 km/h,10.7 s,6.3 l/100km,144g CO2/km,4278 mm / 1777 mm / 1658 mm,C,18.990€
118.235,2015,Diésel,Molins de Rei,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Renegade,Renegade 1.6 MultiJet 120 CV Limited 4x2,120 CV,Todoterreno,187 km/h,10.2 s,4.6 l/100km,120g CO2/km,4255 mm / 1805 mm / 1667 mm,C,15.990€
92.577,2018,Diésel,Málaga,4,Sí,Manual ,Blanco,Furgoneta,Opel,Combo,Combo Tour Cosmo 1.7 CDTI,95 CV,Vehículo comercial,170 km/h,12.5 s,5.2 l/100km,140g CO2/km,4322 mm / 1693 mm / 1801 mm,B,11.500€
185.000,2009,Gasolina,Toledo,3,No,Manual ,Gris,Berlina,Suzuki,Swift,Swift 3p 1.3 GL,92 CV,Turismo,175 km/h,11 s,6 l/100km,140g CO2/km,3695 mm / 1690 mm / 1500 mm,C,5.900€
112.800,2017,Gasolina,Madrid,5,Sí,Manual ,Blanco,Familiar,SEAT,Leon,León ST 1.4 TSI 125 CV Start&Stop X-PERIENCE,125 CV,Turismo familiar,200 km/h,9.7 s,5.3 l/100km,122g CO2/km,4543 mm / 1816 mm / 1481 mm,C,17.390€
37.500,2022,Gasolina,Rubí,5,Sí,Manual ,Blanco,Todoterreno,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,21.800€
67.000,2018,Gasolina,Prat de Llobregat,5,Sí,Automático ,Azul,4,Ford,KUGA,Kuga Titanium 1.5 EcoBoost Auto-Start-Stop 180 CV 4x4 Aut.,175 CV,Todoterreno,200 km/h,10.1 s,7.4 l/100km,171g CO2/km,4524 mm / 1838 mm / 1699 mm,C,21.500€
52.120,2019,Gasolina,Borges Blanques,5,Sí,Manual ,Blanco,Turismo,Volkswagen,Polo,Polo Advance 1.0 TSI 70 kW (95 CV),95 CV,Turismo,187 km/h,10.8 s,4.6 l/100km,105g CO2/km,4053 mm / 1751 mm / 1461 mm,C,17.000€
72.234,2019,Gasolina,Borges Blanques,5,Sí,Manual ,Blanco,Sedan,False,False,False,120 CV,False,False,False,False,False,False,False,15.500€
44.000,2016,Diésel,Alcarràs,5,Sí,Manual ,Negro,Sedan,Peugeot,308,308 SW Active 1.6 BlueHDi 100,100 CV,Turismo familiar,184 km/h,11.8 s,3.6 l/100km,94g CO2/km,4585 mm / 1804 mm / 1471 mm,C,12.500€
166.000,2014,Diésel,Alcarràs,5,Sí,Secuencial ,Negro,Sedan,Volkswagen,Golf,Golf 5p GTD 2.0 TDI 184 CV BMT DSG 6 vel.,184 CV,Turismo,228 km/h,7.5 s,4.7 l/100km,122g CO2/km,4268 mm / 1799 mm / 1442 mm,B,15.990€
18.768,2022,Gasolina,Sant Celoni,5,Sí,Automático ,Blanco,Suv,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) DSG 7 vel. Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10 s,5.8 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,21.500€
155.156,2012,Diésel,Alpedrete,5,Sí,Manual ,Negro,4x4,Volkswagen,Tiguan,Tiguan T1 2.0 TDI 110 CV BlueMotion Technology 4x2,102 CV,Todoterreno,175 km/h,11.9 s,5.3 l/100km,139g CO2/km,4426 mm / 1809 mm / 1703 mm,B,13.950€
12.000,2022,Gasolina,Huesca,5,No,Manual ,Gris,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,29.900€
71.185,2020,Eléctrico,Huercal de Almería,5,Sí,Automático ,Blanco,SUV,Hyundai,Kona,Kona Eléctrico 150 kW (204 CV) Style 64 kWh,204 CV,Todoterreno,167 km/h,7.6 s,15.4 l/100km,0g CO2/km,4180 mm / 1800 mm / 1570 mm,Cero,28.900€
14.000,2022,Gasolina,Villagonzalo de Pedernales,5,No,Manual ,Azul,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,25.900€
14.648,2022,Gasolina,Villagonzalo de Pedernales,5,No,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,24.900€
12.000,2022,Eléctrico,Sant Boi de Llobregat,5,Sí,Automático ,Verde,SUV,Hyundai,IONIQ 5,IONIQ 5 125 kW (170 CV) 58 kWh RWD Light,170 CV,Todoterreno,185 km/h,8.5 s,16.7 l/100km,0g CO2/km,4635 mm / 1890 mm / 1605 mm,Cero,37.900€
5.154,2021,Eléctrico,Sant Boi de Llobregat,5,Sí,Automático ,Azul,Coche,Hyundai,IONIQ,IONIQ Eléctrico 100 kW (136 CV) Klass,136 CV,Turismo,165 km/h,9.9 s,13.8 l/100km,0g CO2/km,4470 mm / 1820 mm / 1450 mm,Cero,26.600€
25.111,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Automático ,Plateado,SUV,False,False,False,230 CV,False,False,False,False,False,False,False,36.800€
15.500,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Manual ,Blanco,Coche,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,120 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,21.500€
16.000,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Automático ,Blanco,SUV,False,False,False,230 CV,False,False,False,False,False,False,False,36.900€
20.000,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Automático ,Negro,SUV,False,False,False,230 CV,False,False,False,False,False,False,False,36.900€
1.233,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Manual ,Gris,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,33.800€
101.965,2016,Diésel,Sant Boi de Llobregat,5,Sí,Manual ,Azul,puertas:,Hyundai,iX20,ix20 1.6 CRDi 115 CV BlueDrive Tecno,114 CV,Monovolumen,182 km/h,11.5 s,4.4 l/100km,117g CO2/km,4100 mm / 1765 mm / 1600 mm,B,11.200€
77.453,2019,Gasolina,Sant Boi de Llobregat,5,Sí,Manual ,Blanco,Coche,Hyundai,i20,i20 5p 1.2 MPi Essence 85 CV,75 CV,Turismo,168 km/h,12.7 s,4.9 l/100km,114g CO2/km,3995 mm / 1710 mm / 1490 mm,C,12.900€
540,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Automático ,Gris,SUV,False,False,False,230 CV,False,False,False,False,False,False,False,38.500€
18,2022,Gasolina,Sant Boi de Llobregat,5,Sí,Manual ,Azul,SUV,Hyundai,TUCSON,Tucson Tecno Sky 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,29.800€
2.035,2021,Gasolina,Sant Boi de Llobregat,5,Sí,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,32.300€
11.532,2022,Eléctrico,Sant Boi de Llobregat,5,Sí,Automático ,Azul,SUV,Hyundai,Kona,Kona Eléctrico 150 kW (204 CV) Style 64 kWh,204 CV,Todoterreno,167 km/h,7.6 s,15.4 l/100km,0g CO2/km,4180 mm / 1800 mm / 1570 mm,Cero,37.700€
51.747,2018,Híbrido,Sant Boi de Llobregat,5,Sí,Automático ,Gris,Coche,Hyundai,IONIQ,IONIQ Híbrido 1.6 GDI 104 kW (141 CV) 6DCT Klass,141 CV,Turismo,185 km/h,10.8 s,3.4 l/100km,79g CO2/km,4470 mm / 1820 mm / 1450 mm,ECO,18.800€
10,2024,Eléctrico,Toda España,5,Sí,Automático ,Gris,Compacto,Peugeot,208,e-208 Allure Pack 100 kW (136 CV),136 CV,Turismo,150 km/h,8.1 s,16.4 l/100km,0g CO2/km,4055 mm / 1745 mm / 1430 mm,Cero,33.490€
1,2024,Gasolina,Toda España,5,Sí,Automático ,Rojo,SUV,Peugeot,408,408 Allure Pack PureTech 130 EAT8,130 CV,Turismo,210 km/h,10.4 s,6 l/100km,g CO2/km,4687 mm / 1848 mm / 1478 mm,C,30.590€
10,2024,Gasolina,Toda España,5,Sí,Automático ,Rojo,SUV,Peugeot,408,408 Allure Pack PureTech 130 EAT8,130 CV,Turismo,210 km/h,10.4 s,6 l/100km,g CO2/km,4687 mm / 1848 mm / 1478 mm,C,30.590€
2,2024,Diésel,Toda España,5,Sí,Automático ,Marrón,SUV,Peugeot,5008,5008 Active Pack BlueHDi 130 EAT8,130 CV,Todoterreno,190 km/h,11.8 s,5.6 l/100km,g CO2/km,4641 mm / 1844 mm / 1646 mm,C,35.990€
10,2024,Diésel,Toda España,3,Sí,Manual ,Blanco,Industrial,Peugeot,Partner,Partner Tepee Outdoor e-HDi 92 SST,102 CV,Vehículo comercial,165 km/h,14.3 s,4.9 l/100km,129g CO2/km,4380 mm / 1810 mm / 1862 mm,B,22.290€
46.788,2022,Diésel,Cordoba,5,Sí,Manual ,Gris,SUV,Peugeot,2008,2008 Allure 1.6 BlueHDi 120,110 CV,Todoterreno,192 km/h,9.6 s,3.7 l/100km,96g CO2/km,4159 mm / 1739 mm / 1570 mm,C,21.490€
21.500,2022,Gasolina,Cádiz,5,Sí,Manual ,Blanco,Todo,Peugeot,2008,2008 Crossway 1.2 PureTech 110,100 CV,Todoterreno,190 km/h,9.9 s,4.7 l/100km,108g CO2/km,4159 mm / 1739 mm / 1570 mm,C,20.990€
34.000,2020,Gasolina,Cádiz,5,Sí,Manual ,Gris,Todo,Jeep,Compass,Compass Limited 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.8 l/100km,155g CO2/km,4394 mm / 1819 mm / 1629 mm,C,23.990€
27.000,2020,Diésel,Cádiz,5,Sí,Manual ,Blanco,SUV,Fiat,500X,500X S-Design 1.3 Multijet 70 kW (95 CV) 4x2,95 CV,Todoterreno,172 km/h,12.9 s,4.1 l/100km,107g CO2/km,4273 mm / 1796 mm / 1608 mm,C,17.048€
41.500,2019,Gasolina,Cádiz,5,Sí,Manual ,Azul,Familiar,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,20.500€
56.500,2019,Gasolina,Madrid,5,Sí,Manual ,Azul,todoterreno/4x4,Renault,Kadjar,Kadjar Business TCe GPF 103 kW (140 CV),140 CV,Todoterreno,203 km/h,10.4 s,5.9 l/100km,134g CO2/km,4489 mm / 1836 mm / 1607 mm,C,18.990€
25.458,2020,Diésel,Siero,5,No,Automático ,Blanco polar - pintura un,Berlina,Mercedes-Benz,Clase A,A 180 d 7G-DCT,116 CV,Turismo,202 km/h,10.5 s,3.9 l/100km,101g CO2/km,4419 mm / 1796 mm / 1440 mm,C,29.900€
11.067,2022,Diésel,Siero,5,No,Automático ,Negro cosmos metalizado,Berlina,Mercedes-Benz,Clase A,A 180 d 8G-DCT,116 CV,Turismo,202 km/h,9.5 s,5 l/100km,g CO2/km,4419 mm / 1796 mm / 1440 mm,C,36.900€
39.909,2022,Diésel,Siero,5,No,Automático ,Mountaingrau - met.,puertas:,Mercedes-Benz,Clase A,A 180 d 8G-DCT,116 CV,Turismo,202 km/h,9.5 s,5 l/100km,g CO2/km,4419 mm / 1796 mm / 1440 mm,C,32.900€
24.619,2021,Gasolina,Granada,5,No,Manual ,Rojo,Familiar,Mazda,MAZDA6,Mazda6 Wagon 2.0 SKYACTIV-G 107 kW (145 CV) Zenith,145 CV,Turismo familiar,206 km/h,10 s,6.3 l/100km,144g CO2/km,4805 mm / 1840 mm / 1480 mm,C,27.490€
49.441,2018,Gasolina,Granada,5,No,Manual ,Gris,Berlina,Hyundai,i30,i30 5p 1.4 T-GDi 103 kW (140 CV) Tecno,140 CV,Turismo,210 km/h,8.9 s,5 l/100km,114g CO2/km,4340 mm / 1795 mm / 1455 mm,C,16.900€
15.000,2017,gasolina,Galdakao,False,No,Manual ,Gris plomo,12.500€,Peugeot,308,308 5p Allure 1.2 PureTech 110 S&S,,Turismo,188 km/h,11.8 s,4.6 l/100km,107g CO2/km,4253 mm / 1804 mm / 1457 mm,C,12.500€
70.000,2020,Diésel,Cúllar Vega,False,No,Manual ,Gris antracita met,24.900€,SEAT,Ateca,Ateca 1.6 TDI 85 kW (115 CV) Start&Stop Reference Ecomotive,,Todoterreno,184 km/h,11.5 s,4.5 l/100km,118g CO2/km,4363 mm / 1841 mm / 1601 mm,C,24.900€
176.791,2018,Diésel,Alcalá de Henares,5,Sí,Manual ,Gris,Berlina,Ford,Mondeo,Mondeo Sportbreak Titanium 2.0 TDCi 140 CV,150 CV,Turismo familiar,205 km/h,9.8 s,4.9 l/100km,129g CO2/km,4837 mm / 1886 mm / 1512 mm,B,13.989€
83.000,2018,Híbrido Enchufable (PHEV),Rubi,5,Sí,Automático ,Gris-negro,Berlina,KIA,Niro,Niro 1.6 PHEV Concept,140 CV,Todoterreno,172 km/h,10.8 s,1.3 l/100km,29g CO2/km,4355 mm / 1805 mm / 1535 mm,Cero,18.400€
98.800,2018,Diésel,Elche,False,Sí,Automático ,Negro,Todoterreno,Land Rover,Discovery Sport,Discovery Sport 2.0 Td4 132 kW (180 CV) Aut. 4x4 Landmark,180 CV,Todoterreno,188 km/h,9.5 s,6.5 l/100km,171g CO2/km,4589 mm / 1894 mm / 1724 mm,C,26.900€
37.066,2021,Diésel,San Sebastián de los Reyes,5,Sí,Automático ,Negro,Berlina,Mercedes-Benz,Clase A,A 200 d 8G-DCT,149 CV,Turismo,220 km/h,8.1 s,4.2 l/100km,107g CO2/km,4419 mm / 1796 mm / 1440 mm,C,33.900€
7.971,2022,Diésel,San Sebastián de los Reyes,5,Sí,Automático ,Negro,Berlina,Mercedes-Benz,Clase A,A 180 d 8G-DCT,115 CV,Turismo,202 km/h,9.5 s,5 l/100km,g CO2/km,4419 mm / 1796 mm / 1440 mm,C,38.900€
1,2024,Híbrido (Gasolina),Sevilla,5,Sí,Manual ,Negro,Berlina,False,False,False,,False,False,False,False,False,False,False,13.310€
1,2024,Híbrido (Gasolina),Sevilla,5,Sí,Manual ,Negro,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,16.154€
69.857,2019,Diésel,Rivas Vaciamadrid,5,Sí,Automático ,Blanco,Todoterreno,BMW,X3,X3 xDrive20d,190 CV,Todoterreno,213 km/h,8 s,5 l/100km,132g CO2/km,4708 mm / 1891 mm / 1676 mm,C,73.990€
30.000,2020,Gasolina,Murcia,5,Sí,Automático ,Gris,Todoterreno,Porsche,Cayenne,Cayenne GTS,459 CV,Todoterreno,270 km/h,4.8 s,13.3 l/100km,g CO2/km,4929 mm / 1983 mm / 1676 mm,C,139.900€
46.788,2022,Diésel,Córdoba,5,Sí,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Crossway 1.6 BlueHDi 100,110 CV,Todoterreno,180 km/h,11.3 s,3.6 l/100km,95g CO2/km,4159 mm / 1739 mm / 1570 mm,C,21.490€
130.735,2017,Diésel,Leganes,5,Sí,Manual ,Azul,Familiar,Audi,A4,A4 Avant 2.0 TDI 163 CV ultra,150 CV,Turismo familiar,216 km/h,8.6 s,4.4 l/100km,114g CO2/km,4699 mm / 1826 mm / 1436 mm,B,16.990€
69.787,2021,Gasolina,Valladolid,5,Sí,Manual ,Negro,Todoterreno,Volkswagen,Tiguan,Tiguan 1.5 TSI 96 kW (130 CV),131 CV,Todoterreno,195 km/h,10.9 s,6.2 l/100km,g CO2/km,4509 mm / 1839 mm / 1675 mm,C,23.950€
137.837,2019,Gasolina,Valladolid,5,Sí,Manual ,Rojo,Todoterreno,Mercedes-Benz,GLA,GLA 180,122 CV,Todoterreno,200 km/h,9 s,6.9 l/100km,158g CO2/km,4424 mm / 1804 mm / 1494 mm,C,20.950€
53.938,2018,Diésel,Valladolid,5,Sí,Manual ,Azul,Utilitario,KIA,Rio,Rio 5p 1.4 CRDi VGT Concept,90 CV,Turismo,172 km/h,14.2 s,4.1 l/100km,109g CO2/km,4045 mm / 1720 mm / 1455 mm,B,13.950€
133.279,2016,Diésel,Valladolid,4,Sí,Manual ,Negro,Berlina,Jaguar,XF,XF 2.0 Diesel 120 kW (163 CV) Prestige,163 CV,Turismo,229 km/h,8.7 s,4 l/100km,104g CO2/km,4954 mm / 1880 mm / 1457 mm,C,16.950€
79.609,2020,Híbrido (Gasolina),Valladolid,5,Sí,Manual ,Gris,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,18.560€
68.121,2021,Diésel,Torrejón de Ardoz,5,Sí,Manual ,Gris,Utilitario,Citroen,C3,C3 Aircross BlueHDi 110 Feel Pack,102 CV,Todoterreno,184 km/h,10.7 s,4.6 l/100km,g CO2/km,4155 mm / 1765 mm / 1648 mm,C,13.290€
76.377,2019,Gasolina,Valladolid,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 130 S&S Shine,131 CV,Todoterreno,199 km/h,8.8 s,5.2 l/100km,119g CO2/km,4154 mm / 1756 mm / 1597 mm,C,15.890€
70.650,2019,Gasolina,Collado Villalba,5,Sí,Manual ,Gris,Todoterreno,BMW,X2,X2 sDrive18i,140 CV,Todoterreno,205 km/h,9.6 s,5.5 l/100km,125g CO2/km,4360 mm / 1824 mm / 1526 mm,C,24.690€
47.684,2018,Gasolina,Valladolid,4,Sí,Automático ,Gris,Berlina,BMW,3 Series,320i Berlina Aut.,184 CV,Turismo,226 km/h,8.9 s,6.5 l/100km,156g CO2/km,4520 mm / 1817 mm / 1421 mm,C,22.950€
67.543,2021,Híbrido (Gasolina),Torrejón de Ardoz,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,19.950€
63.375,2019,Gasolina,Sevilla,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live PureTech 130 S&S,131 CV,Todoterreno,195 km/h,10.5 s,5.2 l/100km,119g CO2/km,4500 mm / 1840 mm / 1654 mm,C,19.900€
1,2023,Gasolina,Sevilla,5,Sí,Automático ,Gris,Berlina,DS,4,4 Esprit de Voyage PureTech 130 EAT8,130 CV,Turismo,210 km/h,11.6 s,6.1 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,C,35.569€
1,2022,Gasolina,Girona,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,15.500€
1,2023,Híbrido (Gasolina),Girona,5,Sí,Automático ,Blanco,Todoterreno,Jeep,Renegade,Renegade 4xe Upland 176 kW (240 CV),240 CV,Todoterreno,199 km/h,7.1 s,1.9 l/100km,g CO2/km,4236 mm / 1805 mm / 1692 mm,Cero,39.500€
1,2023,Híbrido (Gasolina),Girona,5,Sí,Automático ,Blanco,Todoterreno,Jeep,Renegade,Renegade 4xe Limited 140 kW (190 CV),190 CV,Todoterreno,182 km/h,7.5 s,1.8 l/100km,g CO2/km,4236 mm / 1805 mm / 1692 mm,Cero,32.900€
1,2023,Híbrido (Gasolina),Girona,5,Sí,Automático ,Blanco,Todoterreno,Jeep,Compass,Compass S 4xe 1.3 PHEV 176 kW (240 CV) AWD,240 CV,Todoterreno,201 km/h,7.3 s,1.8 l/100km,g CO2/km,4404 mm / 1874 mm / 1649 mm,Cero,41.900€
