KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
52.364,2017,Diésel,València,5,Sí,Manual ,Blanco,Berlina,Citroen,C4,C4 BlueHDi 100 Live Edition,99 CV,Turismo,180 km/h,11.5 s,3.6 l/100km,95g CO2/km,4329 mm / 1789 mm / 1489 mm,C,12.490€
85.000,2018,Diésel,Fuenlabrada,5,Sí,Manual ,Gris,Berlina,Audi,A1,A1 1.4 TDI 66 kW (90 CV) Design,90 CV,Turismo,182 km/h,11.4 s,3.8 l/100km,99g CO2/km,3973 mm / 1740 mm / 1416 mm,C,16.890€
87.100,2018,Diésel,Ourense,5,Sí,Manual ,Otros,Berlina,Volkswagen,Polo,Polo 5p Advance 1.6 TDI 90 CV,95 CV,Turismo,180 km/h,11.5 s,4.2 l/100km,109g CO2/km,3970 mm / 1682 mm / 1462 mm,B,14.490€
36.625,2021,Híbrido (Gasolina),Leganés,3,Sí,Manual ,Otros,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,12.490€
29.993,2018,Diésel,Bellreguard,5,Sí,Manual ,Azul,Berlina,Citroen,C4 Cactus,C4 Cactus BlueHDi 100 S&S Feel Edition,99 CV,Turismo,184 km/h,10.6 s,3.5 l/100km,92g CO2/km,4157 mm / 1729 mm / 1480 mm,C,15.990€
99.995,2018,Diésel,Olías del Rey,5,Sí,Automático ,Otros,Berlina,Mercedes-Benz,Clase A,A 180 CDI 7G-DCT,109 CV,Turismo,190 km/h,11.6 s,4 l/100km,103g CO2/km,4292 mm / 1780 mm / 1433 mm,B,25.490€
101.000,2018,Diésel,Alicante,5,Sí,Manual ,Gris,Monovolumen,Citroen,Berlingo,Berlingo Multispace Feel BlueHDi 100,100 CV,Vehículo comercial,166 km/h,12.4 s,4.3 l/100km,113g CO2/km,4384 mm / 1810 mm / 1801 mm,C,12.990€
115.200,2016,Eléctrico,Finestrat,5,Sí,Automático ,Blanco,Berlina,Renault,ZOE,ZOE Zen R240,88 CV,Turismo,135 km/h,13.5 s, l/100km,0g CO2/km,4084 mm / 1730 mm / 1562 mm,Cero,13.490€
84.999,2021,Híbrido (Gasolina),Vizcaya,5,Sí,Manual ,Otros,Todoterreno,False,False,False,100 CV,False,False,False,False,False,False,False,15.980€
102.198,2017,Gasolina,Vigo,5,Sí,Manual ,Otros,Berlina,Citroen,C3,C3 PureTech 68 Feel,82 CV,Turismo,164 km/h,14.2 s,4.7 l/100km,109g CO2/km,3996 mm / 1749 mm / 1474 mm,C,9.990€
68.466,2021,Híbrido (Gasolina),Móstoles,5,Sí,Automático ,Blanco,Berlina,False,False,False,110 CV,False,False,False,False,False,False,False,18.990€
79.143,2017,Diésel,Lleida,5,Sí,Manual ,Azul,Berlina,Dacia,Sandero,Sandero Stepway dCi 90,90 CV,Turismo,167 km/h,11.8 s,3.8 l/100km,98g CO2/km,4081 mm / 1733 mm / 1618 mm,C,11.990€
13.200,2022,Gasolina,Alicante,5,Sí,Manual ,Negro,Berlina,KIA,Ceed,Ceed 5p 1.0 T-GDi Concept 73 kW (100 CV),100 CV,Turismo,183 km/h,11.8 s,5.5 l/100km,114g CO2/km,4310 mm / 1800 mm / 1447 mm,C,22.990€
91.633,2019,Gasolina,Badalona,5,Sí,Manual ,Granate,Todoterreno,Mitsubishi,Eclipse Cross,Eclipse Cross 150T Challenge 2WD,163 CV,Todoterreno,205 km/h,10.3 s,6.6 l/100km,151g CO2/km,4405 mm / 1805 mm / 1685 mm,C,18.290€
33.631,2019,Híbrido (Gasolina),Vigo,5,Sí,Automático ,Otros,Todoterreno,Lexus,UX,UX 250h 4x2 Luxury,184 CV,Todoterreno,177 km/h,8.5 s,4.3 l/100km,97g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,26.990€
44.712,2021,Híbrido (Gasolina),Alcorcón,5,Sí,Automático ,Gris,Todoterreno,False,False,False,194 CV,False,False,False,False,False,False,False,51.990€
96.617,2018,Gasolina,Santander,5,Sí,Manual ,Blanco,Berlina,Toyota,Auris,Auris Touring Sports 120T Feel!,116 CV,Turismo familiar,195 km/h,10.4 s,5.5 l/100km,126g CO2/km,4595 mm / 1760 mm / 1485 mm,C,13.990€
100.000,2019,Diésel,Pamplona,5,Sí,Manual ,Otros,Monovolumen,Ford,Tourneo Custom,Grand Tourneo Custom Titanium 2.0 TDCi 96 kW (130 CV),130 CV,Monovolumen,165 km/h, s,6.3 l/100km,164g CO2/km,5339 mm / 1986 mm / 1977 mm,C,23.990€
57.000,2021,Gasolina,Vilanova i la Geltrú,5,Sí,Manual ,Gris,Todoterreno,Nissan,Juke,Juke N-Connecta DIG-T 86 kW (117 CV),114 CV,Todoterreno,180 km/h,10.4 s,5.9 l/100km,112g CO2/km,4210 mm / 1800 mm / 1595 mm,C,17.990€
141.456,2018,Híbrido (Gasolina),Palma,5,Sí,Automático ,Otros,Berlina,Toyota,Auris,Auris 5p Híbrido 1.8 HSD Active,136 CV,Turismo,180 km/h,11.4 s,3.8 l/100km,89g CO2/km,4245 mm / 1760 mm / 1510 mm,ECO,13.990€
8.796,2021,Híbrido (Gasolina),San Andrés de Palomar,5,Sí,Automático ,Azul,Todoterreno,KIA,XCeed,XCeed 1.6 PHEV eMotion,141 CV,Todoterreno,160 km/h,11 s,1.7 l/100km,g CO2/km,4395 mm / 1826 mm / 1495 mm,Cero,25.990€
109.500,2015,Diésel,Alcorcón,5,Sí,Manual ,Otros,Berlina,Nissan,Pulsar,Pulsar dCi 81 kW (110 CV) Acenta,110 CV,Turismo,190 km/h,11.5 s,3.6 l/100km,94g CO2/km,4387 mm / 1768 mm / 1520 mm,C,9.900€
45.000,2018,Gasolina,Olías del Rey,5,Sí,Automático ,Naranja,Berlina,Renault,Megane,Mégane RS Energy TCe 205 kW (280 CV) EDC,280 CV,Turismo,250 km/h,5.8 s,6.9 l/100km,155g CO2/km,4364 mm / 1875 mm / 1435 mm,C,30.990€
53.500,2019,Gasolina,Finestrat,5,Sí,Manual ,Gris,Todoterreno,SEAT,Ateca,Ateca 1.0 TSI 85 kW (115 CV) Start&Stop Style Plus Ecomotive,115 CV,Todoterreno,183 km/h,11 s,5.2 l/100km,119g CO2/km,4363 mm / 1841 mm / 1601 mm,C,17.990€
76.592,2021,Gasolina,Lleida,5,Sí,Automático ,Azul,Todoterreno,Peugeot,3008,3008 Allure PureTech 130 S&S EAT8,130 CV,Todoterreno,197 km/h,9.7 s,5.2 l/100km,120g CO2/km,4447 mm / 1841 mm / 1624 mm,C,24.790€
24.298,2019,Gasolina,Sevilla,5,Sí,Manual ,Blanco,Berlina,Peugeot,208,208 5p Signature 1.2 PureTech 82 S&S,82 CV,Turismo,175 km/h,14.6 s,4.8 l/100km,109g CO2/km,3973 mm / 1739 mm / 1460 mm,C,11.490€
66.631,2018,Gasolina,Sevilla,3,Sí,Manual ,Blanco,Berlina,Fiat,500,500 Pop 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,9.990€
45.212,2022,Híbrido (Gasolina),Vigo,5,Sí,Automático ,Otros,Berlina,False,False,False,150 CV,False,False,False,False,False,False,False,31.490€
54.000,2020,Diésel,Galdakao,5,Sí,Automático ,Otros,Berlina,Mercedes-Benz,Clase A,A 180 d 7G-DCT,116 CV,Turismo,202 km/h,10.5 s,3.9 l/100km,101g CO2/km,4419 mm / 1796 mm / 1440 mm,C,24.290€
49.900,2015,Diésel,L'hospitalet de Llobregat,3,Sí,Manual ,Blanco,Deportivo,Audi,TT,TT Roadster 2.0 TDI quattro,184 CV,Descapotable,223 km/h,7.7 s,5.5 l/100km,144g CO2/km,4187 mm / 1842 mm / 1358 mm,B,26.990€
30.000,2021,Gasolina,San Andrés de Palomar,5,Sí,Automático ,Otros,Todoterreno,Peugeot,5008,5008 Allure PureTech 130 S&S EAT8,130 CV,Todoterreno,188 km/h,11.8 s,5.3 l/100km,122g CO2/km,4641 mm / 1844 mm / 1651 mm,C,28.290€
52.900,2021,Gasolina,Cornellà de Llobregat,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Compass,Compass Limited 1.3 GSE T4 96 kW (130 CV),130 CV,Todoterreno,192 km/h,10.3 s,6.9 l/100km,g CO2/km,4394 mm / 1819 mm / 1624 mm,C,23.490€
50.699,2017,Gasolina,A Coruña,5,Sí,Manual ,Blanco,Utilitario,Citroen,C1,C1 5p PureTech 82 Feel,82 CV,Turismo,170 km/h,10.9 s,4.3 l/100km,99g CO2/km,3466 mm / 1615 mm / 1460 mm,C,11.490€
136.178,2019,Diésel,Jaén,5,Sí,Manual ,Blanco,Berlina,Opel,Insignia,Insignia Grand Sport Selective 1.6 CDTi Start & Stop Turbo D 100 kW (136 CV),136 CV,Turismo,211 km/h,10.5 s,4.3 l/100km,114g CO2/km,4897 mm / 1863 mm / 1455 mm,C,12.980€
100.077,2016,Diésel,A Coruña,5,Sí,Manual ,Negro,Todoterreno,KIA,Sportage,Sportage 2.0 CRDi VGT Drive 4x4,136 CV,Todoterreno,181 km/h,11.3 s,5.7 l/100km,149g CO2/km,4440 mm / 1855 mm / 1645 mm,B,20.390€
48.000,2019,Gasolina,Tarragona,5,Sí,Manual ,Blanco,Berlina,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,120 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,17.490€
48.385,2018,Gasolina,Alicante,5,Sí,Manual ,Azul,Berlina,SEAT,Ibiza,Ibiza 1.0 EcoTSI 70 kW (95 CV) Start&Stop Reference,95 CV,Turismo,182 km/h,10.9 s,4.7 l/100km,106g CO2/km,4059 mm / 1780 mm / 1444 mm,C,12.990€
67.676,2020,Diésel,Valladolid,5,Sí,Automático ,Otros,Berlina,Mercedes-Benz,Clase A,A 200 d 8G-DCT,150 CV,Turismo,220 km/h,8.1 s,4.2 l/100km,107g CO2/km,4419 mm / 1796 mm / 1440 mm,C,28.490€
32.001,2022,Híbrido (Gasolina),A Coruña,5,Sí,Automático ,Rojo,Todoterreno,Hyundai,TUCSON,Tucson Tecno Híbrido 1.6 T-GDI HEV 169 kW (230 CV) 6AT,230 CV,Todoterreno,193 km/h,8 s,5.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,29.990€
94.347,2019,Diésel,A Coruña,5,Sí,Automático ,Gris,Todoterreno,Hyundai,Santa Fe,Santa Fe 2.2 CRDI Style Aut.,200 CV,Todoterreno,190 km/h,10.2 s,7.4 l/100km,197g CO2/km,4660 mm / 1890 mm / 1760 mm,B,32.790€
53.000,2020,Gasolina,Reus,3,Sí,Manual ,Rojo,Berlina,Abarth,500,595 Turismo 1.4 16v T-JET 160 CV,165 CV,Turismo,210 km/h,7.4 s,6.5 l/100km,155g CO2/km,3657 mm / 1627 mm / 1485 mm,C,19.690€
19,2022,Híbrido (Gasolina),Vigo,5,Sí,Manual ,Otros,Todoterreno,False,False,False,140 CV,False,False,False,False,False,False,False,29.390€
40.429,2021,Gasolina,Gijón,5,Sí,Manual ,Gris,Berlina,Renault,Clio,Clio Intens TCe 74 kW (100 CV),90 CV,Turismo,187 km/h,11.8 s,5.2 l/100km,99g CO2/km,4050 mm / 1798 mm / 1440 mm,C,17.990€
16,2022,Híbrido (Gasolina),Vigo,5,Sí,Manual ,Otros,Todoterreno,False,False,False,140 CV,False,False,False,False,False,False,False,29.290€
53.750,2018,Gasolina,Alicante,5,Sí,Automático ,Otros,Todoterreno,BMW,X1,X1 sDrive18i Aut.,140 CV,Todoterreno,200 km/h,9.7 s,5.3 l/100km,124g CO2/km,4439 mm / 1821 mm / 1598 mm,C,24.990€
31.130,2020,Gasolina,Esplugas de Llobregat,5,Sí,Automático ,Granate,Berlina,Renault,Captur,Captur Zen TCe 96 kW (130 CV) EDC,131 CV,Todoterreno,193 km/h,9.6 s,6.2 l/100km,124g CO2/km,4227 mm / 1797 mm / 1576 mm,C,20.990€
67.725,2022,Gasolina,Córdoba,5,Sí,Automático ,Negro,Berlina,Opel,Astra,Astra Elegance 1.2 Turbo 96 kW (130 CV) AT8,130 CV,Turismo,210 km/h,9.7 s,5.7 l/100km,g CO2/km,4374 mm / 1860 mm / 1441 mm,C,17.490€
38.300,2021,Gasolina,Girona,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live Pack PureTech 130 S&S,131 CV,Todoterreno,195 km/h,10.5 s,6.1 l/100km,g CO2/km,4500 mm / 1840 mm / 1654 mm,C,21.700€
75.290,2017,Gasolina,Castellón,5,Sí,Automático ,Otros,Monovolumen,Citroen,Grand C4 Picasso,Grand C4 Picasso Exclusive THP 165 EAT6 7 plazas,165 CV,Monovolumen,210 km/h,8.7 s,5.6 l/100km,130g CO2/km,4597 mm / 1826 mm / 1638 mm,C,17.990€
86.141,2015,Diésel,Castellón,5,Sí,Automático ,Otros,Berlina,Citroen,C4 Cactus,C4 Cactus BlueHDi 100 S&S ETG6 Feel,100 CV,Turismo,184 km/h,11.2 s,3.4 l/100km,89g CO2/km,4157 mm / 1729 mm / 1480 mm,C,12.290€
21.219,2022,Gasolina,Granada,5,Sí,Automático ,Negro,Todoterreno,Skoda,Karoq,Karoq Scout 1.5 TSI 110 kW (150 CV) DSG ACT,150 CV,Todoterreno,204 km/h,9 s,6.5 l/100km,g CO2/km,4399 mm / 1841 mm / 1626 mm,C,28.490€
25.730,2021,Híbrido (Gasolina),Mataró,5,Sí,Automático ,Blanco,Berlina,Toyota,C-HR,C-HR 180H Advance,184 CV,Todoterreno,180 km/h,8.2 s,5.2 l/100km,92g CO2/km,4395 mm / 1795 mm / 1565 mm,ECO,31.990€
120.500,2019,Gasolina,A Coruña,5,Sí,Manual ,Gris,Berlina,Audi,A1,A1 Sportback Epic edition 25 TFSI,95 CV,Turismo,191 km/h,10.8 s,5.7 l/100km,g CO2/km,4029 mm / 1740 mm / 1433 mm,C,16.390€
153.468,2015,Diésel,Gipuzkoa,5,Sí,Automático ,Otros,Monovolumen,Peugeot,5008,5008 Allure 1.6 BlueHDi 120 EAT6 7 plazas,120 CV,Monovolumen,184 km/h,12.7 s,4.3 l/100km,112g CO2/km,4529 mm / 1837 mm / 1639 mm,C,10.990€
65.000,2018,Gasolina,Puebla de Sancho Pérez,5,Sí,Manual ,Negro,Berlina,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,12.490€
42.286,2019,Gasolina,Alicante,5,Sí,Automático ,Rojo,Berlina,Audi,A1,A1 Sportback S line 30 TFSI S tronic 7 vel.,116 CV,Turismo,203 km/h,9.4 s,6 l/100km,g CO2/km,4029 mm / 1740 mm / 1433 mm,C,21.990€
38.465,2023,Híbrido (Gasolina),Gijón,5,Sí,Manual ,Verde,Berlina,False,False,False,136 CV,False,False,False,False,False,False,False,25.990€
107.411,2021,Gasolina,Valladolid,5,Sí,Manual ,Otros,Todoterreno,Volkswagen,T-Roc,T-Roc Sport 1.5 TSI 110 kW (150 CV),150 CV,Todoterreno,205 km/h,8.4 s,6.2 l/100km,g CO2/km,4234 mm / 1819 mm / 1573 mm,C,21.990€
164.000,2018,Gasolina,Alicante,5,Sí,Manual ,Negro,Berlina,Ford,Focus,Focus Berlina ST-Line 1.0 EcoBoost 92 kW (125 CV) Auto-Start-Stop,125 CV,Turismo,193 km/h,11 s,4.7 l/100km,108g CO2/km,4358 mm / 1823 mm / 1484 mm,C,11.490€
78.212,2018,Híbrido (Gasolina),Jaén,5,Sí,Automático ,Blanco,Berlina,Toyota,Auris,Auris 5p Híbrido 1.8 HSD Active,136 CV,Turismo,180 km/h,11.4 s,3.8 l/100km,89g CO2/km,4245 mm / 1760 mm / 1510 mm,ECO,15.990€
135.008,2018,Gasolina,Palma Islas Baleares,5,Sí,Automático ,Otros,Todoterreno,Mercedes-Benz,GLA,GLA 180 7G-DCT,122 CV,Todoterreno,200 km/h,8.7 s,5.6 l/100km,131g CO2/km,4424 mm / 1804 mm / 1494 mm,C,21.490€
107.207,2016,Híbrido (Gasolina),Leganés,5,Sí,Automático ,Blanco,Berlina,Toyota,Auris,Auris 140H e-CVT Business,136 CV,Turismo,180 km/h,10.9 s,3.5 l/100km,79g CO2/km,4330 mm / 1760 mm / 1475 mm,ECO,14.990€
137.500,2018,Gasolina,La Laguna,5,Sí,Manual ,Otros,Todoterreno,Ford,KUGA,Kuga Vignale 1.5 EcoBoost Auto-Start-Stop 110 kW (150 CV) 4x2,150 CV,Todoterreno,195 km/h,9.7 s,6.2 l/100km,143g CO2/km,4541 mm / 1856 mm / 1703 mm,C,17.990€
25.107,2021,Diésel,Alicante,5,Sí,Manual ,Azul,Monovolumen,Peugeot,Rifter,Rifter Allure Pack Long BlueHDi 100 7 plazas,100 CV,Vehículo comercial,163 km/h, s,5.4 l/100km,g CO2/km,4753 mm / 1848 mm / 1879 mm,C,26.990€
16.179,2023,Híbrido (Gasolina),Alcorcón,5,Sí,Manual ,Granate,Todoterreno,False,False,False,165 CV,False,False,False,False,False,False,False,32.490€
84.158,2018,Gasolina,Asturias,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Shine,110 CV,Todoterreno,185 km/h,10.2 s,5 l/100km,115g CO2/km,4154 mm / 1756 mm / 1597 mm,C,13.490€
51.303,2017,Gasolina,Córdoba,5,Sí,Manual ,Blanco,Monovolumen,Citroen,C4 Picasso,C4 Picasso PureTech 110 S&S Live,110 CV,Monovolumen,187 km/h,11.5 s,5.1 l/100km,115g CO2/km,4438 mm / 1826 mm / 1610 mm,C,11.990€
117.281,2018,Diésel,Paterna,5,Sí,Manual ,Marrón,Todoterreno,Peugeot,5008,5008 GT Line 1.6 BlueHDi 120 S&S,131 CV,Todoterreno,188 km/h,11.4 s,4.2 l/100km,108g CO2/km,4641 mm / 1844 mm / 1651 mm,C,22.990€
114.787,2019,Híbrido (Gasolina),Paterna,5,Sí,Automático ,Azul,Berlina,KIA,Niro,Niro 1.6 HEV Emotion,141 CV,Todoterreno,162 km/h,11.5 s,4.4 l/100km,101g CO2/km,4355 mm / 1805 mm / 1535 mm,ECO,17.990€
20.200,2019,Gasolina,Finestrat,5,Sí,Manual ,Gris,Berlina,Hyundai,i20,i20 Active 1.0 T-GDI 74 kW (100 CV) BlueDrive Link,100 CV,Turismo,176 km/h,10.9 s,4.9 l/100km,113g CO2/km,4065 mm / 1760 mm / 1529 mm,C,14.990€
165.000,2015,Diésel,Finestrat,5,Sí,Manual ,Rojo,Familiar,Skoda,Octavia,Octavia Combi RS 2.0 TDI CR 170 CV,184 CV,Turismo familiar,225 km/h,8.4 s,5.7 l/100km,149g CO2/km,4599 mm / 1769 mm / 1451 mm,B,17.490€
19.290,2018,Gasolina,Castellón,5,Sí,Manual ,Otros,Berlina,Hyundai,i20,i20 Active 1.0 T-GDI 74 kW (100 CV) BlueDrive Link,100 CV,Turismo,176 km/h,10.9 s,4.9 l/100km,113g CO2/km,4065 mm / 1760 mm / 1529 mm,C,15.490€
117.990,2019,Diésel,Castellón,5,Sí,Manual ,Otros,Familiar,SEAT,Leon,León ST 1.6 TDI 105 CV Start&Stop Style,115 CV,Turismo familiar,191 km/h,11.1 s,3.8 l/100km,99g CO2/km,4535 mm / 1816 mm / 1454 mm,C,13.490€
60.490,2019,Gasolina,Castellón,3,Sí,Manual ,Otros,Berlina,Fiat,500,500 1.2 51 kW (69 CV) Collezione,69 CV,Turismo,160 km/h,12.9 s,4.9 l/100km,115g CO2/km,3571 mm / 1627 mm / 1488 mm,C,12.490€
93.000,2017,Diésel,Gavá,5,Sí,Automático ,Verde,Todoterreno,Land Rover,Range Rover Evoque,Range Rover Evoque 5p 2.0 Td4 110 kW (150 CV) 4x4 Auto SE,150 CV,Todoterreno,180 km/h,10 s,5.1 l/100km,134g CO2/km,4370 mm / 1900 mm / 1660 mm,C,25.790€
148.000,2017,Gasolina,Olías del Rey,3,Sí,Automático ,Negro,Berlina,False,False,False,450 CV,False,False,False,False,False,False,False,57.990€
41.000,2022,Gasolina,Vilanova i la Geltrú,5,Sí,Manual ,Rojo,Todoterreno,Ford,KUGA,Kuga Vignale 1.5 EcoBoost Auto-Start-Stop 110 kW (150 CV) 4x2,150 CV,Todoterreno,195 km/h,9.7 s,7.2 l/100km,157g CO2/km,4541 mm / 1856 mm / 1703 mm,C,23.490€
107.220,2021,Gasolina,Reus,5,Sí,Automático ,Gris,Todoterreno,SEAT,Ateca,Ateca 1.5 EcoTSI 110 KW (150 CV) DSG-7 FR GO,150 CV,Todoterreno,200 km/h,8.6 s,6.7 l/100km,g CO2/km,4381 mm / 1841 mm / 1615 mm,C,19.990€
16.929,2023,Híbrido (Gasolina),Badajoz,5,Sí,Automático ,Blanco,Berlina,Toyota,Yaris,Yaris Cross Hybrid 120H AWD-i Premiere Edition,116 CV,Todoterreno,170 km/h,11.8 s,5.1 l/100km,g CO2/km,4180 mm / 1765 mm / 1595 mm,ECO,20.990€
23.987,2022,Diésel,Badajoz,5,Sí,Manual ,Blanco,Berlina,Citroen,C3,C3 BlueHDi 100 S&S Shine,102 CV,Turismo,188 km/h,10.2 s,4.5 l/100km,90g CO2/km,3996 mm / 1749 mm / 1474 mm,C,14.480€
32.900,2017,Diésel,Xátiva,5,Sí,Manual ,Blanco,Monovolumen,Renault,Grand Scenic,Grand Scenic Zen Energy dCi 81 kW (110 CV) 7 plazas,110 CV,Monovolumen,183 km/h,12.4 s,4 l/100km,104g CO2/km,4634 mm / 1866 mm / 1655 mm,C,23.990€
63.831,2020,Gasolina,Las Palmas de Gran Canaria,5,Sí,Manual ,Blanco,Todoterreno,Hyundai,Kona,Kona 1.0 T-GDI 88 kW (120 CV) 4x2 Tecno,120 CV,Todoterreno,181 km/h,12 s,6.3 l/100km,120g CO2/km,4165 mm / 1800 mm / 1550 mm,C,18.490€
33.698,2018,Gasolina,Córdoba,4,Sí,Manual ,Gris,Berlina,Volkswagen,Passat,Passat Advance 1.4 TSI ACT BMT 110 kW (150 CV),150 CV,Turismo,220 km/h,8.4 s,4.9 l/100km,115g CO2/km,4767 mm / 1832 mm / 1456 mm,C,18.490€
57.935,2018,Gasolina,Córdoba,5,Sí,Manual ,Gris,Berlina,Ford,Focus,Focus Sportbreak Trend 1.0 EcoBoost  Auto-Start-Stop 125 CV,125 CV,Turismo familiar,193 km/h,11.5 s,5.1 l/100km,117g CO2/km,4556 mm / 1823 mm / 1505 mm,C,11.990€
10.250,2023,Diésel,Reus,5,Sí,Manual ,Gris,Monovolumen,Citroen,Berlingo,Berlingo Talla M BlueHDi 130 S&S Shine,130 CV,Vehículo comercial,187 km/h, s,5.3 l/100km,g CO2/km,4403 mm / 1848 mm / 1800 mm,C,26.990€
92.393,2021,Gasolina,Toledo,5,Sí,Automático ,Otros,Todoterreno,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) DSG 7 vel. Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10 s,5.8 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,18.490€
79.581,2022,Híbrido (Gasolina),Toledo,5,Sí,Automático ,Otros,Todoterreno,Lexus,UX,UX 250h 4x2 Style,184 CV,Todoterreno,177 km/h,8.5 s,5.5 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,25.490€
72.205,2021,Gasolina,Toledo,5,Sí,Manual ,Otros,Berlina,Mitsubishi,Space Star,Space Star 120 MPI Motion,71 CV,Turismo,180 km/h,11.7 s,4.3 l/100km,100g CO2/km,3710 mm / 1665 mm / 1490 mm,C,11.990€
95.725,2021,Gasolina,Toledo,5,Sí,Automático ,Otros,Todoterreno,SEAT,Arona,Arona 1.0 EcoTSI 85 kW (115 CV) DSG 7 vel. Start/Stop Style,110 CV,Todoterreno,182 km/h,10 s,5 l/100km,113g CO2/km,4138 mm / 1780 mm / 1552 mm,C,18.490€
69.995,2022,Híbrido (Gasolina),Toledo,5,Sí,Automático ,Otros,Todoterreno,Lexus,UX,UX 250h 4x2 Style,184 CV,Todoterreno,177 km/h,8.5 s,5.5 l/100km,g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,24.990€
104.689,2021,Gasolina,Toledo,5,Sí,Automático ,Otros,Todoterreno,SEAT,Ateca,Ateca 1.5 EcoTSI 110 KW (150 CV) DSG-7 FR GO,150 CV,Todoterreno,200 km/h,8.6 s,6.7 l/100km,g CO2/km,4381 mm / 1841 mm / 1615 mm,C,20.990€
48.911,2022,Híbrido (Gasolina),Toledo,5,Sí,Manual ,Otros,Todoterreno,False,False,False,100 CV,False,False,False,False,False,False,False,16.490€
158.055,2015,Diésel,Olías del Rey,5,Sí,Manual ,Azul,Monovolumen,Dacia,Lodgy,Lodgy Stepway dCi 110 CV 7 plazas,107 CV,Monovolumen,175 km/h,11.6 s,4.4 l/100km,116g CO2/km,4521 mm / 1767 mm / 1680 mm,C,9.990€
127.091,2017,Diésel,Paterna,5,Sí,Manual ,Granate,Todoterreno,Mazda,CX-5,CX-5 2.2 D 150 CV 2WD Style,150 CV,Todoterreno,202 km/h,9.2 s,4.6 l/100km,119g CO2/km,4555 mm / 1840 mm / 1670 mm,B,17.490€
70.200,2017,Gasolina,Sabadell,5,Sí,Automático ,Rojo,Todoterreno,Mercedes-Benz,GLA,GLA 200 7G-DCT,156 CV,Todoterreno,215 km/h,8.8 s,5.8 l/100km,135g CO2/km,4417 mm / 1804 mm / 1494 mm,C,25.490€
5.300,2022,Gasolina,Cartagena,5,Sí,Automático ,Otros,Berlina,Peugeot,308,308 SW GT Line PureTech 130 S&S EAT8,130 CV,Turismo familiar,203 km/h,9.8 s,6.2 l/100km,109g CO2/km,4585 mm / 1804 mm / 1470 mm,C,22.290€
14.950,2023,Gasolina,Finestrat,5,Sí,Automático ,Blanco,Todoterreno,BMW,X1,X1 sDrive18i Aut.,136 CV,Todoterreno,200 km/h,9.7 s,5.3 l/100km,124g CO2/km,4439 mm / 1821 mm / 1598 mm,C,38.990€
81.000,2019,Híbrido (Gasolina),Huesca,5,Sí,Manual ,Azul,Todoterreno,False,False,False,116 CV,False,False,False,False,False,False,False,19.890€
62.000,2019,Gasolina,Girona,5,Sí,Automático ,Gris,Berlina,Audi,A3,RS 3 Sportback TFSI quattro S tronic 7 vel.,400 CV,Turismo,250 km/h,4.1 s,8.5 l/100km,194g CO2/km,4335 mm / 1800 mm / 1411 mm,C,57.990€
4.995,2022,Gasolina,Mataró,5,Sí,Automático ,Blanco,Berlina,Hyundai,i10,i10 1.0 MPI 49 kW (66 CV) AT Klass,67 CV,Turismo,156 km/h,14.9 s,5.6 l/100km,129g CO2/km,3665 mm / 1660 mm / 1500 mm,C,17.990€
63.146,2019,Gasolina,Finestrat,5,Sí,Manual ,Gris,Monovolumen,Peugeot,Rifter,Rifter Allure Standard PureTech 110,110 CV,Vehículo comercial,174 km/h, s,5.5 l/100km,126g CO2/km,4403 mm / 1848 mm / 1796 mm,C,23.990€
169.298,2017,Diésel,Mairena del Aljarafe,5,Sí,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Allure 1.6 BlueHDi 120,120 CV,Todoterreno,192 km/h,9.6 s,3.7 l/100km,96g CO2/km,4159 mm / 1739 mm / 1570 mm,C,11.490€
